,time,v(xtop.vdc_p),i(v.xtop.vvdc)
518,0.049350000000000206,1.0,0.0
519,0.04945000000000021,1.0,0.0
520,0.04955000000000021,1.0,0.0
521,0.049650000000000215,1.0,0.0
522,0.04975000000000022,1.0,0.0
523,0.04985000000000022,1.0,0.0
524,0.04995000000000022,1.0,0.0
525,0.050050000000000226,1.0,0.0
526,0.05015000000000023,1.0,0.0
527,0.05025000000000023,1.0,0.0
528,0.050350000000000235,1.0,0.0
529,0.05045000000000024,1.0,0.0
530,0.05055000000000024,1.0,0.0
531,0.05065000000000024,1.0,0.0
532,0.050750000000000246,1.0,0.0
533,0.05085000000000025,1.0,0.0
534,0.05095000000000025,1.0,0.0
535,0.051050000000000255,0.05000000000025123,0.0
536,0.05115000000000026,0.1500000000002541,0.0
537,0.05125000000000026,0.25000000000025696,0.0
538,0.051350000000000263,0.3500000000002598,0.0
539,0.051450000000000266,0.4500000000002627,0.0
540,0.05155000000000027,0.5500000000002655,0.0
541,0.05165000000000027,0.6500000000002684,0.0
542,0.051750000000000275,0.7500000000002712,0.0
543,0.05185000000000028,0.8500000000002741,0.0
544,0.05195000000000028,0.950000000000277,0.0
545,0.052000000000000005,1.0,0.0
546,0.05201000000000001,1.0,0.0
547,0.05203000000000001,1.0,0.0
548,0.052070000000000005,1.0,0.0
549,0.05215,1.0,0.0
550,0.052250000000000005,1.0,0.0
551,0.05235000000000001,1.0,0.0
552,0.05245000000000001,1.0,0.0
553,0.05255000000000001,1.0,0.0
554,0.052650000000000016,1.0,0.0
555,0.05275000000000002,1.0,0.0
556,0.05285000000000002,1.0,0.0
557,0.052950000000000025,1.0,0.0
558,0.05305000000000003,1.0,0.0
559,0.05315000000000003,1.0,0.0
560,0.05325000000000003,1.0,0.0
561,0.053350000000000036,1.0,0.0
562,0.05345000000000004,1.0,0.0
563,0.05355000000000004,1.0,0.0
564,0.053650000000000045,1.0,0.0
565,0.05375000000000005,1.0,0.0
566,0.05385000000000005,1.0,0.0
567,0.05395000000000005,1.0,0.0
568,0.054050000000000056,1.0,0.0
569,0.05415000000000006,1.0,0.0
570,0.05425000000000006,1.0,0.0
571,0.054350000000000065,1.0,0.0
572,0.05445000000000007,1.0,0.0
573,0.05455000000000007,1.0,0.0
574,0.054650000000000074,1.0,0.0
575,0.054750000000000076,1.0,0.0
576,0.05485000000000008,1.0,0.0
577,0.05495000000000008,1.0,0.0
578,0.055050000000000085,1.0,0.0
579,0.05515000000000009,1.0,0.0
580,0.05525000000000009,1.0,0.0
581,0.055350000000000094,1.0,0.0
582,0.055450000000000096,1.0,0.0
583,0.0555500000000001,1.0,0.0
584,0.0556500000000001,1.0,0.0
585,0.055750000000000105,1.0,0.0
586,0.05585000000000011,1.0,0.0
587,0.05595000000000011,1.0,0.0
588,0.056050000000000114,1.0,0.0
589,0.056150000000000116,1.0,0.0
590,0.05625000000000012,1.0,0.0
591,0.05635000000000012,1.0,0.0
592,0.056450000000000125,1.0,0.0
593,0.05655000000000013,1.0,0.0
594,0.05665000000000013,1.0,0.0
595,0.056750000000000134,1.0,0.0
596,0.05685000000000014,1.0,0.0
597,0.05695000000000014,1.0,0.0
598,0.05705000000000014,1.0,0.0
599,0.057150000000000145,1.0,0.0
600,0.05725000000000015,1.0,0.0
601,0.05735000000000015,1.0,0.0
602,0.057450000000000154,1.0,0.0
603,0.05755000000000016,1.0,0.0
604,0.05765000000000016,1.0,0.0
605,0.05775000000000016,1.0,0.0
606,0.057850000000000165,1.0,0.0
607,0.05795000000000017,1.0,0.0
608,0.05805000000000017,1.0,0.0
609,0.058150000000000174,1.0,0.0
610,0.05825000000000018,1.0,0.0
611,0.05835000000000018,1.0,0.0
612,0.05845000000000018,1.0,0.0
613,0.058550000000000185,1.0,0.0
614,0.05865000000000019,1.0,0.0
615,0.05875000000000019,1.0,0.0
616,0.058850000000000194,1.0,0.0
617,0.0589500000000002,1.0,0.0
618,0.0590500000000002,1.0,0.0
619,0.0591500000000002,1.0,0.0
620,0.059250000000000205,1.0,0.0
621,0.05935000000000021,1.0,0.0
622,0.05945000000000021,1.0,0.0
623,0.059550000000000214,1.0,0.0
624,0.05965000000000022,1.0,0.0
625,0.05975000000000022,1.0,0.0
626,0.05985000000000022,1.0,0.0
627,0.059950000000000225,1.0,0.0
628,0.06005000000000023,1.0,0.0
629,0.06015000000000023,1.0,0.0
630,0.060250000000000234,1.0,0.0
631,0.06035000000000024,1.0,0.0
632,0.06045000000000024,1.0,0.0
633,0.06055000000000024,1.0,0.0
634,0.060650000000000245,1.0,0.0
635,0.06075000000000025,1.0,0.0
636,0.06085000000000025,1.0,0.0
637,0.060950000000000254,1.0,0.0
638,0.06105000000000026,0.05000000000025817,0.0
639,0.06115000000000026,0.15000000000026104,0.0
640,0.06125000000000026,0.2500000000002639,0.0
641,0.061350000000000265,0.35000000000026676,0.0
642,0.06145000000000027,0.45000000000026963,0.0
643,0.06155000000000027,0.5500000000002725,0.0
644,0.061650000000000274,0.6500000000002754,0.0
645,0.06175000000000028,0.7500000000002782,0.0
646,0.06185000000000028,0.8500000000002811,0.0
647,0.06195000000000028,0.950000000000284,0.0
648,0.062000000000000006,1.0,0.0
649,0.06201000000000001,1.0,0.0
650,0.06203000000000001,1.0,0.0
651,0.06207000000000001,1.0,0.0
652,0.062150000000000004,1.0,0.0
653,0.06225000000000001,1.0,0.0
654,0.06235000000000001,1.0,0.0
655,0.06245000000000001,1.0,0.0
656,0.06255000000000001,1.0,0.0
657,0.06265000000000001,1.0,0.0
658,0.06275000000000001,1.0,0.0
659,0.06285000000000002,1.0,0.0
660,0.06295000000000002,1.0,0.0
661,0.06305000000000002,1.0,0.0
662,0.06315000000000003,1.0,0.0
663,0.06325000000000003,1.0,0.0
664,0.06335000000000003,1.0,0.0
665,0.06345000000000003,1.0,0.0
666,0.06355000000000004,1.0,0.0
667,0.06365000000000004,1.0,0.0
668,0.06375000000000004,1.0,0.0
669,0.06385000000000005,1.0,0.0
670,0.06395000000000005,1.0,0.0
671,0.06405000000000005,1.0,0.0
672,0.06415000000000005,1.0,0.0
673,0.06425000000000006,1.0,0.0
674,0.06435000000000006,1.0,0.0
675,0.06445000000000006,1.0,0.0
676,0.06455000000000007,1.0,0.0
677,0.06465000000000007,1.0,0.0
678,0.06475000000000007,1.0,0.0
679,0.06485000000000007,1.0,0.0
680,0.06495000000000008,1.0,0.0
681,0.06505000000000008,1.0,0.0
682,0.06515000000000008,1.0,0.0
683,0.06525000000000009,1.0,0.0
684,0.06535000000000009,1.0,0.0
685,0.06545000000000009,1.0,0.0
686,0.0655500000000001,1.0,0.0
687,0.0656500000000001,1.0,0.0
688,0.0657500000000001,1.0,0.0
689,0.0658500000000001,1.0,0.0
690,0.0659500000000001,1.0,0.0
691,0.06605000000000011,1.0,0.0
692,0.06615000000000011,1.0,0.0
693,0.06625000000000011,1.0,0.0
694,0.06635000000000012,1.0,0.0
695,0.06645000000000012,1.0,0.0
696,0.06655000000000012,1.0,0.0
697,0.06665000000000013,1.0,0.0
698,0.06675000000000013,1.0,0.0
699,0.06685000000000013,1.0,0.0
700,0.06695000000000013,1.0,0.0
701,0.06705000000000014,1.0,0.0
702,0.06715000000000014,1.0,0.0
703,0.06725000000000014,1.0,0.0
704,0.06735000000000015,1.0,0.0
705,0.06745000000000015,1.0,0.0
706,0.06755000000000015,1.0,0.0
707,0.06765000000000015,1.0,0.0
708,0.06775000000000016,1.0,0.0
709,0.06785000000000016,1.0,0.0
710,0.06795000000000016,1.0,0.0
711,0.06805000000000017,1.0,0.0
712,0.06815000000000017,1.0,0.0
713,0.06825000000000017,1.0,0.0
714,0.06835000000000017,1.0,0.0
715,0.06845000000000018,1.0,0.0
716,0.06855000000000018,1.0,0.0
717,0.06865000000000018,1.0,0.0
718,0.06875000000000019,1.0,0.0
719,0.06885000000000019,1.0,0.0
720,0.06895000000000019,1.0,0.0
721,0.0690500000000002,1.0,0.0
722,0.0691500000000002,1.0,0.0
723,0.0692500000000002,1.0,0.0
724,0.0693500000000002,1.0,0.0
725,0.0694500000000002,1.0,0.0
726,0.06955000000000021,1.0,0.0
727,0.06965000000000021,1.0,0.0
728,0.06975000000000021,1.0,0.0
729,0.06985000000000022,1.0,0.0
730,0.06995000000000022,1.0,0.0
731,0.07005000000000022,1.0,0.0
732,0.07015000000000023,1.0,0.0
733,0.07025000000000023,1.0,0.0
734,0.07035000000000023,1.0,0.0
735,0.07045000000000023,1.0,0.0
736,0.07055000000000024,1.0,0.0
737,0.07065000000000024,1.0,0.0
738,0.07075000000000024,1.0,0.0
739,0.07085000000000025,1.0,0.0
740,0.07095000000000025,1.0,0.0
741,0.07105000000000025,0.050000000000244293,0.0
742,0.07115000000000025,0.15000000000024716,0.0
743,0.07125000000000026,0.25000000000025,0.0
744,0.07135000000000026,0.3500000000002529,0.0
745,0.07145000000000026,0.45000000000025575,0.0
746,0.07155000000000027,0.5500000000002586,0.0
747,0.07165000000000027,0.6500000000002615,0.0
748,0.07175000000000027,0.7500000000002643,0.0
749,0.07185000000000027,0.8500000000002672,0.0
750,0.07195000000000028,0.9500000000002701,0.0
751,0.072,0.999999999999987,0.0
752,0.07200999999999999,1.0,0.0
753,0.07203,1.0,0.0
754,0.07207,1.0,0.0
755,0.07214999999999999,1.0,0.0
756,0.07225,1.0,0.0
757,0.07235,1.0,0.0
758,0.07245,1.0,0.0
759,0.07255,1.0,0.0
760,0.07265,1.0,0.0
761,0.07275000000000001,1.0,0.0
762,0.07285000000000001,1.0,0.0
763,0.07295000000000001,1.0,0.0
764,0.07305000000000002,1.0,0.0
765,0.07315000000000002,1.0,0.0
766,0.07325000000000002,1.0,0.0
767,0.07335000000000003,1.0,0.0
768,0.07345000000000003,1.0,0.0
769,0.07355000000000003,1.0,0.0
770,0.07365000000000003,1.0,0.0
771,0.07375000000000004,1.0,0.0
772,0.07385000000000004,1.0,0.0
773,0.07395000000000004,1.0,0.0
774,0.07405000000000005,1.0,0.0
775,0.07415000000000005,1.0,0.0
776,0.07425000000000005,1.0,0.0
777,0.07435000000000005,1.0,0.0
778,0.07445000000000006,1.0,0.0
779,0.07455000000000006,1.0,0.0
780,0.07465000000000006,1.0,0.0
781,0.07475000000000007,1.0,0.0
782,0.07485000000000007,1.0,0.0
783,0.07495000000000007,1.0,0.0
784,0.07505000000000007,1.0,0.0
785,0.07515000000000008,1.0,0.0
786,0.07525000000000008,1.0,0.0
787,0.07535000000000008,1.0,0.0
788,0.07545000000000009,1.0,0.0
789,0.07555000000000009,1.0,0.0
790,0.07565000000000009,1.0,0.0
791,0.0757500000000001,1.0,0.0
792,0.0758500000000001,1.0,0.0
793,0.0759500000000001,1.0,0.0
794,0.0760500000000001,1.0,0.0
795,0.0761500000000001,1.0,0.0
796,0.07625000000000011,1.0,0.0
797,0.07635000000000011,1.0,0.0
798,0.07645000000000012,1.0,0.0
799,0.07655000000000012,1.0,0.0
800,0.07665000000000012,1.0,0.0
801,0.07675000000000012,1.0,0.0
802,0.07685000000000013,1.0,0.0
803,0.07695000000000013,1.0,0.0
804,0.07705000000000013,1.0,0.0
805,0.07715000000000014,1.0,0.0
806,0.07725000000000014,1.0,0.0
807,0.07735000000000014,1.0,0.0
808,0.07745000000000014,1.0,0.0
809,0.07755000000000015,1.0,0.0
810,0.07765000000000015,1.0,0.0
811,0.07775000000000015,1.0,0.0
812,0.07785000000000016,1.0,0.0
813,0.07795000000000016,1.0,0.0
814,0.07805000000000016,1.0,0.0
815,0.07815000000000016,1.0,0.0
816,0.07825000000000017,1.0,0.0
817,0.07835000000000017,1.0,0.0
818,0.07845000000000017,1.0,0.0
819,0.07855000000000018,1.0,0.0
820,0.07865000000000018,1.0,0.0
821,0.07875000000000018,1.0,0.0
822,0.07885000000000018,1.0,0.0
823,0.07895000000000019,1.0,0.0
824,0.07905000000000019,1.0,0.0
825,0.07915000000000019,1.0,0.0
826,0.0792500000000002,1.0,0.0
827,0.0793500000000002,1.0,0.0
828,0.0794500000000002,1.0,0.0
829,0.0795500000000002,1.0,0.0
830,0.0796500000000002,1.0,0.0
831,0.07975000000000021,1.0,0.0
832,0.07985000000000021,1.0,0.0
833,0.07995000000000022,1.0,0.0
834,0.08005000000000022,1.0,0.0
835,0.08015000000000022,1.0,0.0
836,0.08025000000000022,1.0,0.0
837,0.08035000000000023,1.0,0.0
838,0.08045000000000023,1.0,0.0
839,0.08055000000000023,1.0,0.0
840,0.08065000000000024,1.0,0.0
841,0.08075000000000024,1.0,0.0
842,0.08085000000000024,1.0,0.0
843,0.08095000000000024,1.0,0.0
844,0.08105000000000025,0.050000000000244293,0.0
845,0.08115000000000025,0.15000000000024716,0.0
846,0.08125000000000025,0.25000000000025,0.0
847,0.08135000000000026,0.3500000000002529,0.0
848,0.08145000000000026,0.45000000000025575,0.0
849,0.08155000000000026,0.5500000000002586,0.0
850,0.08165000000000026,0.6500000000002615,0.0
851,0.08175000000000027,0.7500000000002643,0.0
852,0.08185000000000027,0.8500000000002672,0.0
853,0.08195000000000027,0.9500000000002701,0.0
854,0.082,1.0,0.0
855,0.08201,1.0,0.0
856,0.08203,1.0,0.0
857,0.08207,1.0,0.0
858,0.08215,1.0,0.0
859,0.08225,1.0,0.0
860,0.08235,1.0,0.0
861,0.08245000000000001,1.0,0.0
862,0.08255000000000001,1.0,0.0
863,0.08265000000000002,1.0,0.0
864,0.08275000000000002,1.0,0.0
865,0.08285000000000002,1.0,0.0
866,0.08295000000000002,1.0,0.0
867,0.08305000000000003,1.0,0.0
868,0.08315000000000003,1.0,0.0
869,0.08325000000000003,1.0,0.0
870,0.08335000000000004,1.0,0.0
871,0.08345000000000004,1.0,0.0
872,0.08355000000000004,1.0,0.0
873,0.08365000000000004,1.0,0.0
874,0.08375000000000005,1.0,0.0
875,0.08385000000000005,1.0,0.0
876,0.08395000000000005,1.0,0.0
877,0.08405000000000006,1.0,0.0
878,0.08415000000000006,1.0,0.0
879,0.08425000000000006,1.0,0.0
880,0.08435000000000006,1.0,0.0
881,0.08445000000000007,1.0,0.0
882,0.08455000000000007,1.0,0.0
883,0.08465000000000007,1.0,0.0
884,0.08475000000000008,1.0,0.0
885,0.08485000000000008,1.0,0.0
886,0.08495000000000008,1.0,0.0
887,0.08505000000000008,1.0,0.0
888,0.08515000000000009,1.0,0.0
889,0.08525000000000009,1.0,0.0
890,0.08535000000000009,1.0,0.0
891,0.0854500000000001,1.0,0.0
892,0.0855500000000001,1.0,0.0
893,0.0856500000000001,1.0,0.0
894,0.0857500000000001,1.0,0.0
895,0.0858500000000001,1.0,0.0
896,0.08595000000000011,1.0,0.0
897,0.08605000000000011,1.0,0.0
898,0.08615000000000012,1.0,0.0
899,0.08625000000000012,1.0,0.0
900,0.08635000000000012,1.0,0.0
901,0.08645000000000012,1.0,0.0
902,0.08655000000000013,1.0,0.0
903,0.08665000000000013,1.0,0.0
904,0.08675000000000013,1.0,0.0
905,0.08685000000000014,1.0,0.0
906,0.08695000000000014,1.0,0.0
907,0.08705000000000014,1.0,0.0
908,0.08715000000000014,1.0,0.0
909,0.08725000000000015,1.0,0.0
910,0.08735000000000015,1.0,0.0
911,0.08745000000000015,1.0,0.0
912,0.08755000000000016,1.0,0.0
913,0.08765000000000016,1.0,0.0
914,0.08775000000000016,1.0,0.0
915,0.08785000000000016,1.0,0.0
916,0.08795000000000017,1.0,0.0
917,0.08805000000000017,1.0,0.0
918,0.08815000000000017,1.0,0.0
919,0.08825000000000018,1.0,0.0
920,0.08835000000000018,1.0,0.0
921,0.08845000000000018,1.0,0.0
922,0.08855000000000018,1.0,0.0
923,0.08865000000000019,1.0,0.0
924,0.08875000000000019,1.0,0.0
925,0.08885000000000019,1.0,0.0
926,0.0889500000000002,1.0,0.0
927,0.0890500000000002,1.0,0.0
928,0.0891500000000002,1.0,0.0
929,0.0892500000000002,1.0,0.0
930,0.08935000000000021,1.0,0.0
931,0.08945000000000021,1.0,0.0
932,0.08955000000000021,1.0,0.0
933,0.08965000000000022,1.0,0.0
934,0.08975000000000022,1.0,0.0
935,0.08985000000000022,1.0,0.0
936,0.08995000000000022,1.0,0.0
937,0.09005000000000023,1.0,0.0
938,0.09015000000000023,1.0,0.0
939,0.09025000000000023,1.0,0.0
940,0.09035000000000024,1.0,0.0
941,0.09045000000000024,1.0,0.0
942,0.09055000000000024,1.0,0.0
943,0.09065000000000024,1.0,0.0
944,0.09075000000000025,1.0,0.0
945,0.09085000000000025,1.0,0.0
946,0.09095000000000025,1.0,0.0
947,0.09105000000000026,0.05000000000025817,0.0
948,0.09115000000000026,0.15000000000026104,0.0
949,0.09125000000000026,0.2500000000002639,0.0
950,0.09135000000000026,0.35000000000026676,0.0
951,0.09145000000000027,0.45000000000026963,0.0
952,0.09155000000000027,0.5500000000002725,0.0
953,0.09165000000000027,0.6500000000002754,0.0
954,0.09175000000000028,0.7500000000002782,0.0
955,0.09185000000000028,0.8500000000002811,0.0
956,0.09195000000000028,0.950000000000284,0.0
957,0.092,1.0,0.0
958,0.09201,1.0,0.0
959,0.09203,1.0,0.0
960,0.09207,1.0,0.0
961,0.09215,1.0,0.0
962,0.09225,1.0,0.0
963,0.09235,1.0,0.0
964,0.09245,1.0,0.0
965,0.09255000000000001,1.0,0.0
966,0.09265000000000001,1.0,0.0
967,0.09275000000000001,1.0,0.0
968,0.09285000000000002,1.0,0.0
969,0.09295000000000002,1.0,0.0
970,0.09305000000000002,1.0,0.0
971,0.09315000000000002,1.0,0.0
972,0.09325000000000003,1.0,0.0
973,0.09335000000000003,1.0,0.0
974,0.09345000000000003,1.0,0.0
975,0.09355000000000004,1.0,0.0
976,0.09365000000000004,1.0,0.0
977,0.09375000000000004,1.0,0.0
978,0.09385000000000004,1.0,0.0
979,0.09395000000000005,1.0,0.0
980,0.09405000000000005,1.0,0.0
981,0.09415000000000005,1.0,0.0
982,0.09425000000000006,1.0,0.0
983,0.09435000000000006,1.0,0.0
984,0.09445000000000006,1.0,0.0
985,0.09455000000000006,1.0,0.0
986,0.09465000000000007,1.0,0.0
987,0.09475000000000007,1.0,0.0
988,0.09485000000000007,1.0,0.0
989,0.09495000000000008,1.0,0.0
990,0.09505000000000008,1.0,0.0
991,0.09515000000000008,1.0,0.0
992,0.09525000000000008,1.0,0.0
993,0.09535000000000009,1.0,0.0
994,0.09545000000000009,1.0,0.0
995,0.0955500000000001,1.0,0.0
996,0.0956500000000001,1.0,0.0
997,0.0957500000000001,1.0,0.0
998,0.0958500000000001,1.0,0.0
999,0.0959500000000001,1.0,0.0
1000,0.09605000000000011,1.0,0.0
1001,0.09615000000000011,1.0,0.0
1002,0.09625000000000011,1.0,0.0
1003,0.09635000000000012,1.0,0.0
1004,0.09645000000000012,1.0,0.0
1005,0.09655000000000012,1.0,0.0
1006,0.09665000000000012,1.0,0.0
1007,0.09675000000000013,1.0,0.0
1008,0.09685000000000013,1.0,0.0
1009,0.09695000000000013,1.0,0.0
1010,0.09705000000000014,1.0,0.0
1011,0.09715000000000014,1.0,0.0
1012,0.09725000000000014,1.0,0.0
1013,0.09735000000000014,1.0,0.0
1014,0.09745000000000015,1.0,0.0
1015,0.09755000000000015,1.0,0.0
1016,0.09765000000000015,1.0,0.0
1017,0.09775000000000016,1.0,0.0
1018,0.09785000000000016,1.0,0.0
1019,0.09795000000000016,1.0,0.0
1020,0.09805000000000016,1.0,0.0
1021,0.09815000000000017,1.0,0.0
1022,0.09825000000000017,1.0,0.0
1023,0.09835000000000017,1.0,0.0
1024,0.09845000000000018,1.0,0.0
1025,0.09855000000000018,1.0,0.0
1026,0.09865000000000018,1.0,0.0
1027,0.09875000000000018,1.0,0.0
1028,0.09885000000000019,1.0,0.0
1029,0.09895000000000019,1.0,0.0
1030,0.0990500000000002,1.0,0.0
1031,0.0991500000000002,1.0,0.0
1032,0.0992500000000002,1.0,0.0
1033,0.0993500000000002,1.0,0.0
1034,0.0994500000000002,1.0,0.0
1035,0.09955000000000021,1.0,0.0
1036,0.09965000000000021,1.0,0.0
1037,0.09975000000000021,1.0,0.0
1038,0.09985000000000022,1.0,0.0
1039,0.09995000000000022,1.0,0.0
1040,0.1,1.0,0.0
